,zipcode,month,year,totalcustomers_elec,totalkwh,class_factor,combined_factor,num_farmers,num_residents,num_workers,num_officers,totalcustomers_gas,totalthm,gas_residential,gas_commercial
52959,95650,11,2016,511,1521728,1,0,,,,511.0,,,,
52960,95650,12,2016,509,1673064,1,0,,,,509.0,,,,
52961,95658,10,2016,308,673845,1,0,,,,308.0,,,,
52962,95658,11,2016,308,625836,1,0,,,,308.0,,,,
52963,95658,12,2016,223,434175,1,1,,,,223.0,,,,
52964,95663,12,2016,85,198828,1,1,,,,85.0,,,,
52965,95665,10,2016,318,482478,1,0,,,,318.0,,,,
52966,95665,11,2016,185,356531,1,1,,,,185.0,,,,
52967,95665,12,2016,185,403790,1,1,,,,185.0,,,,
52968,95667,10,2016,1612,7555369,1,0,,,,1612.0,,,,
52969,95667,11,2016,1612,7395819,1,0,,,,1612.0,,,,
52970,95667,12,2016,1615,8124132,1,0,,,,1615.0,,,,
52971,95669,10,2016,273,920082,1,0,,,,273.0,,,,
52972,95669,11,2016,274,846420,1,0,,,,274.0,,,,
52973,95669,12,2016,276,878946,1,0,,,,276.0,,,,
52974,95677,10,2016,927,5935888,1,0,,,,927.0,,,,
52975,95677,11,2016,931,5632640,1,0,,,,931.0,717.0,110164.0,,110164.0
52976,95677,12,2016,929,5807912,1,0,,,,929.0,721.0,218985.0,,218985.0
52977,95682,10,2016,768,3883398,1,1,,,,768.0,,,,
52978,95682,11,2016,768,3750345,1,1,,,,768.0,,,,
52979,95682,12,2016,767,4065953,1,1,,,,767.0,,,,
52980,95687,11,2016,835,8084647,1,1,,,,835.0,,,,
52981,95688,10,2016,1136,8134153,1,1,,,,1136.0,,,,
52982,95688,11,2016,1139,7578538,1,1,,,,1139.0,,,,
52983,95688,12,2016,1141,7916761,1,0,,,,1141.0,639.0,279882.0,,279882.0
52984,95689,11,2016,136,132602,1,0,,,,136.0,,,,
52985,95689,12,2016,136,146220,1,0,,,,136.0,,,,
52986,95691,10,2016,1447,13111689,1,0,,,,1447.0,,,,
52987,95691,11,2016,1458,12402469,1,0,,,,1458.0,1030.0,288197.0,,288197.0
52988,95691,12,2016,1460,12640459,1,0,,,,1460.0,1036.0,515079.0,,515079.0
52989,95692,10,2016,189,750880,1,0,,,,189.0,,,,
52990,95692,12,2016,189,515344,1,0,,,,189.0,,,,
52991,95694,10,2016,270,1124056,1,1,,,,270.0,,,,
52992,95694,11,2016,269,894351,1,0,,,,269.0,,,,
52993,95694,12,2016,268,856542,1,0,,,,268.0,,,,
52994,95695,10,2016,1160,6522261,1,0,,,,1160.0,,,,
52995,95695,11,2016,1157,6104244,1,0,,,,1157.0,,,,
52996,95695,12,2016,1156,6265241,1,0,,,,1156.0,,,,
52997,95713,10,2016,244,967568,1,1,,,,244.0,,,,
52998,95713,11,2016,248,942143,1,1,,,,248.0,,,,
52999,95713,12,2016,249,1018957,1,1,,,,249.0,,,,
53000,95722,12,2016,129,373157,1,0,,,,129.0,,,,
53001,95746,10,2016,400,2279161,1,1,,,,400.0,,,,
53002,95746,11,2016,403,2145946,1,1,,,,403.0,,,,
53003,95746,12,2016,403,2321753,1,1,,,,403.0,,,,
53004,95762,10,2016,806,6679043,1,0,,,,806.0,468.0,68691.0,,68691.0
53005,95762,11,2016,810,6155124,1,0,,,,810.0,,,,
53006,95762,12,2016,810,6194348,1,0,,,,810.0,476.0,190439.0,,190439.0
53007,95765,10,2016,751,7718994,1,1,,,,751.0,,,,
53008,95765,11,2016,757,7469608,1,0,,,,757.0,1117.0,336105.0,,336105.0
53009,95765,12,2016,756,7594850,1,0,,,,756.0,841.0,379124.0,,379124.0
53010,95776,10,2016,701,8100719,1,0,,,,701.0,,,,
53011,95776,11,2016,700,7563813,1,0,,,,700.0,,,,
53012,95776,12,2016,702,7711636,1,0,,,,702.0,,,,
53013,95901,10,2016,1013,6167141,1,0,,,,1013.0,,,,
53014,95901,11,2016,904,5565877,1,0,,,,904.0,709.0,129442.0,,129442.0
53015,95901,12,2016,904,5625403,1,0,,,,904.0,575.0,204351.0,,204351.0
53016,95916,10,2016,64,102799,1,0,,,,64.0,,,,
53017,95916,11,2016,64,111031,1,0,,,,64.0,,,,
53018,95916,12,2016,64,120068,1,0,,,,64.0,,,,
53019,95918,11,2016,101,194419,1,0,,,,101.0,,,,
53020,95919,11,2016,132,207188,1,0,,,,132.0,,,,
53021,95919,12,2016,234,426432,1,0,,,,234.0,,,,
53022,95926,10,2016,1373,7296240,1,1,,,,1373.0,,,,
53023,95926,11,2016,1369,6593645,1,0,,,,1369.0,,,,
53024,95926,12,2016,1376,6686676,1,0,,,,1376.0,,,,
53025,95928,10,2016,2062,11893665,1,0,,,,2062.0,2460.0,225299.0,,225299.0
53026,95928,11,2016,2104,10819754,1,0,,,,2104.0,1046.0,178025.0,,178025.0
53027,95928,12,2016,2108,11006701,1,0,,,,2108.0,1052.0,323426.0,,323426.0
53028,95932,10,2016,939,4267692,1,0,,,,939.0,,,,
53029,95932,11,2016,720,2522102,1,0,,,,720.0,558.0,129430.0,,129430.0
53030,95932,12,2016,574,2045377,1,0,,,,574.0,260.0,88658.0,,88658.0
53031,95936,10,2016,119,150246,1,0,,,,119.0,,,,
53032,95945,10,2016,2233,7009611,1,0,,,,2233.0,1110.0,147459.0,,147459.0
53033,95945,11,2016,2425,7812749,1,0,,,,2425.0,800.0,165245.0,,165245.0
53034,95945,12,2016,2423,8005756,1,0,,,,2423.0,800.0,251194.0,,251194.0
53035,95949,10,2016,666,2358177,1,0,,,,666.0,,,,
53036,95949,11,2016,663,2342500,1,0,,,,663.0,,,,
53037,95949,12,2016,666,2516851,1,0,,,,666.0,,,,
53038,95953,12,2016,574,1997995,1,0,,,,574.0,,,,
53039,95954,11,2016,183,633567,1,0,,,,183.0,,,,
53040,95954,12,2016,184,728159,1,0,,,,184.0,,,,
53041,95961,10,2016,255,2053321,1,1,,,,255.0,,,,
53042,95963,10,2016,604,2147143,1,1,,,,604.0,,,,
53043,95963,11,2016,604,1730343,1,1,,,,604.0,,,,
53044,95963,12,2016,602,1820234,1,1,,,,602.0,,,,
53045,95965,10,2016,721,5606126,1,1,,,,721.0,,,,
53046,95965,11,2016,719,4913306,1,1,,,,719.0,,,,
53047,95965,12,2016,718,4509749,1,1,,,,718.0,,,,
53048,95966,10,2016,828,3226423,1,0,,,,828.0,,,,
53049,95966,11,2016,726,2801756,1,0,,,,726.0,,,,
53050,95966,12,2016,722,3190169,1,0,,,,722.0,294.0,94729.0,,94729.0
53051,95969,10,2016,948,3352066,1,0,,,,948.0,,,,
53052,95969,11,2016,774,2674114,1,1,,,,774.0,,,,
53053,95969,12,2016,774,2844525,1,0,,,,774.0,847.0,249312.0,,249312.0
53054,95971,10,2016,403,1287197,1,0,,,,403.0,,,,
53055,95971,11,2016,364,1293061,1,0,,,,364.0,,,,
53056,95971,12,2016,401,1518350,1,0,,,,401.0,,,,
53057,95973,10,2016,1091,3103485,1,1,,,,1091.0,,,,
53058,95973,11,2016,1091,2888824,1,1,,,,1091.0,442.0,48589.0,,48589.0
53059,95973,12,2016,1092,3070033,1,0,,,,1092.0,,,,
53060,95987,10,2016,543,3254075,1,0,,,,543.0,,,,
53061,95987,11,2016,543,2699995,1,0,,,,543.0,,,,
53062,95987,12,2016,544,2641958,1,0,,,,544.0,155.0,53116.0,,53116.0
53063,95988,10,2016,499,2335304,1,0,,,,499.0,,,,
53064,95988,11,2016,500,1920463,1,0,,,,500.0,,,,
53065,95988,12,2016,553,1983134,1,0,,,,553.0,,,,
53066,95991,10,2016,1462,7491499,1,1,,,,1462.0,,,,
53067,95991,11,2016,1774,8693570,1,0,,,,1774.0,,,,
53068,95991,12,2016,1774,8973888,1,0,,,,1774.0,,,,
53069,95993,10,2016,1061,6016768,1,0,,,,1061.0,,,,
53070,95993,11,2016,1237,6085634,1,0,,,,1237.0,513.0,88704.0,,88704.0
53071,95993,12,2016,807,4948651,1,1,,,,807.0,420.0,144203.0,,144203.0
53072,96003,11,2016,1198,2996418,1,0,,,,1198.0,,,,
53073,96007,10,2016,2194,6919753,1,0,,,,2194.0,362.0,25267.0,,25267.0
53074,96007,11,2016,982,3486507,1,0,,,,982.0,367.0,46113.0,,46113.0
53075,96007,12,2016,2195,7342365,1,0,,,,2195.0,372.0,94849.0,,94849.0
53076,96020,10,2016,494,1039367,1,0,,,,494.0,,,,
53077,96020,11,2016,535,1007213,1,0,,,,535.0,,,,
53078,96020,12,2016,246,713838,1,0,,,,246.0,,,,
53079,96021,10,2016,501,3315828,1,1,,,,501.0,,,,
53080,96021,11,2016,502,3005093,1,1,,,,502.0,192.0,31437.0,,31437.0
53081,96021,12,2016,505,3112577,1,1,,,,505.0,190.0,58919.0,,58919.0
53082,96022,10,2016,257,985127,1,1,,,,257.0,,,,
53083,96022,11,2016,274,953838,1,0,,,,274.0,,,,
53084,96022,12,2016,272,1020748,1,0,,,,272.0,,,,
53085,96055,12,2016,203,572782,1,0,,,,203.0,,,,
53086,96080,10,2016,1304,6162043,1,0,,,,1304.0,797.0,84604.0,,84604.0
53087,96080,11,2016,1307,5551689,1,0,,,,1307.0,536.0,96639.0,,96639.0
53088,96080,12,2016,1104,5333713,1,1,,,,1104.0,,,,
53089,96137,12,2016,252,412905,1,0,,,,252.0,,,,
53090,93308,10,2016,90,138872962,2,0,,,90.0,,,,,
53091,93308,11,2016,91,132243542,2,0,,,91.0,,,,,
53092,93308,12,2016,92,126343545,2,0,,,92.0,,,,,
53093,93635,11,2016,19,14007315,2,0,,,19.0,,,,,
53094,93635,12,2016,18,10263146,2,0,,,18.0,,,,,
53095,93637,10,2016,120,184422333,2,0,,,120.0,,,,,
53096,93637,11,2016,122,161974204,2,0,,,122.0,,,,,
53097,93637,12,2016,122,153372653,2,0,,,122.0,,,,,
53098,93901,10,2016,51,52593698,2,0,,,51.0,,,,,
53099,93901,11,2016,27,23728496,2,0,,,27.0,,,,,
53100,93901,12,2016,24,20301033,2,0,,,24.0,,,,,
53101,94105,10,2016,482,592833333,2,0,,,482.0,,,,,
53102,95134,10,2016,192,348385978,2,0,,,192.0,,,,,
53103,95134,11,2016,530,747022861,2,0,,,530.0,,,,,
53104,95134,12,2016,700,850091504,2,0,,,700.0,,,,,
53105,95206,11,2016,59,64585464,2,0,,,59.0,,,,,
53106,95521,10,2016,18,12467209,2,0,,,18.0,,,,,
53107,95640,11,2016,20,16086678,2,0,,,20.0,,,,,
53108,95776,11,2016,86,71319207,2,0,,,86.0,,,,,
53109,93201,10,2016,310,143238,3,1,,310.0,,,310.0,143238.0,143238.0,
53110,93201,11,2016,311,151403,3,1,,311.0,,,311.0,151403.0,151403.0,
53111,93201,12,2016,313,220467,3,1,,313.0,,,313.0,220467.0,220467.0,
53112,93203,10,2016,4709,2022181,3,0,,4709.0,,,,,,
53113,93203,11,2016,4717,1732316,3,0,,4717.0,,,,,,
53114,93203,12,2016,4718,2210070,3,0,,4718.0,,,,,,
53115,93204,10,2016,2295,921873,3,0,,2295.0,,,,,,
53116,93204,11,2016,2305,845007,3,0,,2305.0,,,,,,
53117,93204,12,2016,2300,1131336,3,0,,2300.0,,,,,,
53118,93206,10,2016,517,278558,3,0,,517.0,,,,,,
53119,93206,11,2016,523,289694,3,0,,523.0,,,,,,
53120,93206,12,2016,521,379728,3,0,,521.0,,,,,,
53121,93210,10,2016,4233,1945960,3,1,,4233.0,,,,,,
53122,93210,11,2016,4247,1877109,3,0,,4247.0,,,,,,
53123,93210,12,2016,4262,2446213,3,0,,4262.0,,,,,,
53124,93212,10,2016,4270,2030520,3,0,,4270.0,,,,,,
53125,93212,11,2016,4268,1894534,3,0,,4268.0,,,,,,
53126,93212,12,2016,4285,2446538,3,0,,4285.0,,,,,,
53127,93219,10,2016,125,71053,3,0,,125.0,,,,,,
53128,93219,11,2016,126,78940,3,0,,126.0,,,,,,
53129,93219,12,2016,128,109444,3,0,,128.0,,,,,,
53130,93224,10,2016,210,117133,3,0,,210.0,,,,,,
53131,93224,11,2016,209,112991,3,0,,209.0,,,,,,
53132,93224,12,2016,208,137770,3,0,,208.0,,,,,,
53133,93230,10,2016,899,667478,3,1,,899.0,,,,,,
53134,93230,11,2016,901,695474,3,1,,901.0,,,,,,
53135,93230,12,2016,902,936501,3,0,,902.0,,,,,,
53136,93234,10,2016,1462,599430,3,1,,1462.0,,,,,,
53137,93234,11,2016,1459,530624,3,1,,1459.0,,,,,,
53138,93234,12,2016,1456,687992,3,1,,1456.0,,,,,,
53139,93239,10,2016,380,170201,3,1,,380.0,,,329.0,6092.0,6092.0,
53140,93239,11,2016,379,159852,3,1,,379.0,,,330.0,8885.0,8885.0,
53141,93239,12,2016,382,217275,3,1,,382.0,,,331.0,17155.0,17155.0,
53142,93241,10,2016,3426,1459060,3,1,,3426.0,,,,,,
53143,93241,11,2016,3414,1322227,3,1,,3414.0,,,,,,
53144,93241,12,2016,3402,1818961,3,1,,3402.0,,,,,,
53145,93242,10,2016,968,572700,3,1,,968.0,,,,,,
53146,93242,11,2016,963,582352,3,1,,963.0,,,,,,
53147,93242,12,2016,961,774862,3,1,,961.0,,,,,,
53148,93243,10,2016,437,200140,3,1,,437.0,,,,,,
53149,93243,11,2016,435,222176,3,1,,435.0,,,,,,
53150,93243,12,2016,433,272980,3,1,,433.0,,,,,,
53151,93245,10,2016,10339,5542822,3,1,,10339.0,,,,,,
53152,93245,11,2016,10337,5084095,3,1,,10337.0,,,,,,
53153,93245,12,2016,10360,6444275,3,0,,10360.0,,,,,,
53154,93249,10,2016,584,233444,3,1,,584.0,,,,,,
53155,93249,11,2016,583,212914,3,1,,583.0,,,,,,
53156,93249,12,2016,587,308048,3,1,,587.0,,,,,,
53157,93250,10,2016,2444,1074353,3,1,,2444.0,,,,,,
53158,93250,11,2016,2439,943733,3,0,,2439.0,,,,,,
53159,93250,12,2016,2445,1228442,3,0,,2445.0,,,,,,
53160,93252,10,2016,536,258323,3,1,,536.0,,,381.0,6445.0,6445.0,
53161,93252,11,2016,536,255453,3,1,,536.0,,,381.0,12120.0,12120.0,
53162,93252,12,2016,533,329743,3,1,,533.0,,,378.0,23441.0,23441.0,
53163,93254,10,2016,296,160947,3,1,,296.0,,,,,,
53164,93254,11,2016,296,194544,3,1,,296.0,,,,,,
53165,93254,12,2016,297,233153,3,0,,297.0,,,,,,
53166,93263,10,2016,5586,2566709,3,1,,5586.0,,,,,,
53167,93263,11,2016,5598,2359921,3,0,,5598.0,,,,,,
53168,93263,12,2016,5606,3107367,3,0,,5606.0,,,,,,
53169,93266,10,2016,373,189111,3,1,,373.0,,,,,,
53170,93266,11,2016,374,187356,3,1,,374.0,,,,,,
53171,93266,12,2016,374,262922,3,1,,374.0,,,,,,
53172,93268,10,2016,5413,2458232,3,1,,5413.0,,,,,,
53173,93268,11,2016,5402,2245006,3,1,,5402.0,,,,,,
53174,93268,12,2016,5407,2792620,3,0,,5407.0,,,4706.0,307988.0,307988.0,
53175,93280,10,2016,5884,2569501,3,0,,5884.0,,,,,,
53176,93280,11,2016,5904,2303834,3,0,,5904.0,,,,,,
53177,93280,12,2016,5924,2983407,3,0,,5924.0,,,,,,
53178,93286,10,2016,351,229640,3,1,,351.0,,,,,,
53179,93286,11,2016,346,233386,3,1,,346.0,,,,,,
53180,93286,12,2016,345,311256,3,1,,345.0,,,,,,
53181,93292,10,2016,168,104562,3,0,,168.0,,,,,,
53182,93292,11,2016,169,104126,3,0,,169.0,,,,,,
53183,93292,12,2016,168,147799,3,0,,168.0,,,,,,
53184,93301,10,2016,5534,2272713,3,0,,5534.0,,,,,,
53185,93301,11,2016,5553,2037085,3,0,,5553.0,,,,,,
53186,93301,12,2016,5575,2532080,3,0,,5575.0,,,,,,
53187,93304,10,2016,15284,6672548,3,0,,15284.0,,,,,,
53188,93304,11,2016,15305,5994367,3,0,,15305.0,,,,,,
53189,93304,12,2016,15329,7694077,3,0,,15329.0,,,,,,
53190,93305,10,2016,10612,4453666,3,0,,10612.0,,,,,,
53191,93305,11,2016,10603,3979448,3,0,,10603.0,,,,,,
53192,93305,12,2016,10621,5200627,3,0,,10621.0,,,,,,
53193,93306,10,2016,21651,10812243,3,0,,21651.0,,,,,,
53194,93306,11,2016,21657,9580897,3,0,,21657.0,,,,,,
53195,93306,12,2016,21679,12263201,3,0,,21679.0,,,,,,
53196,93307,10,2016,21716,9866478,3,0,,21716.0,,,19666.0,413639.0,413639.0,
53197,93307,11,2016,21686,8603326,3,0,,21686.0,,,19663.0,626519.0,626519.0,
53198,93307,12,2016,21698,11100851,3,0,,21698.0,,,19678.0,1158916.0,1158916.0,
53199,93308,10,2016,19026,9810587,3,0,,19026.0,,,,,,
53200,93308,11,2016,18989,8705844,3,0,,18989.0,,,,,,
53201,93308,12,2016,19020,10733393,3,0,,19020.0,,,,,,
53202,93309,10,2016,22424,10665433,3,0,,22424.0,,,12169.0,205422.0,205422.0,
53203,93309,11,2016,22384,9549297,3,0,,22384.0,,,12169.0,381238.0,381238.0,
53204,93309,12,2016,22349,11733301,3,0,,22349.0,,,12149.0,791314.0,791314.0,
53205,93311,10,2016,15323,8068039,3,0,,15323.0,,,,,,
53206,93311,11,2016,15364,7119868,3,0,,15364.0,,,,,,
53207,93311,12,2016,15364,8997768,3,0,,15364.0,,,,,,
53208,93312,10,2016,19200,10656985,3,0,,19200.0,,,,,,
53209,93312,11,2016,19241,9328027,3,0,,19241.0,,,,,,
53210,93312,12,2016,19259,11912196,3,0,,19259.0,,,,,,
53211,93313,10,2016,14482,7083588,3,1,,14482.0,,,13853.0,262534.0,262534.0,
53212,93313,11,2016,14541,6010688,3,0,,14541.0,,,,,,
53213,93313,12,2016,14580,7607294,3,0,,14580.0,,,,,,
53214,93314,10,2016,8725,5217772,3,0,,8725.0,,,1153.0,18723.0,18723.0,
53215,93314,11,2016,8744,4781953,3,0,,8744.0,,,1155.0,38175.0,38175.0,
53216,93314,12,2016,8763,6443093,3,0,,8763.0,,,1154.0,88405.0,88405.0,
53217,93401,10,2016,11807,4404499,3,0,,11807.0,,,,,,
53218,93401,11,2016,11841,4652207,3,0,,11841.0,,,,,,
53219,93401,12,2016,11854,5661710,3,0,,11854.0,,,,,,
53220,93402,10,2016,5915,2117164,3,1,,5915.0,,,,,,
53221,93402,11,2016,5903,2311030,3,1,,5903.0,,,,,,
53222,93402,12,2016,5908,2847195,3,1,,5908.0,,,,,,
53223,93405,10,2016,7939,2961565,3,0,,7939.0,,,,,,
53224,93405,11,2016,7942,3014582,3,0,,7942.0,,,,,,
53225,93405,12,2016,7935,3532054,3,0,,7935.0,,,,,,
53226,93420,10,2016,11300,5140645,3,1,,11300.0,,,,,,
53227,93420,11,2016,11307,5494426,3,1,,11307.0,,,,,,
53228,93420,12,2016,11321,6765392,3,1,,11321.0,,,,,,
53229,93422,10,2016,12345,5406905,3,0,,12345.0,,,,,,
53230,93422,11,2016,12343,5935090,3,0,,12343.0,,,,,,
53231,93422,12,2016,12363,7601726,3,0,,12363.0,,,,,,
53232,93424,10,2016,689,313546,3,1,,689.0,,,689.0,313546.0,313546.0,
53233,93424,11,2016,686,320734,3,1,,686.0,,,686.0,320734.0,320734.0,
53234,93424,12,2016,686,367940,3,1,,686.0,,,686.0,367940.0,367940.0,
53235,93426,10,2016,957,365237,3,1,,957.0,,,,,,
53236,93426,11,2016,957,399310,3,1,,957.0,,,,,,
53237,93426,12,2016,957,492664,3,1,,957.0,,,,,,
53238,93427,10,2016,1707,898619,3,1,,1707.0,,,,,,
53239,93427,11,2016,1709,945639,3,1,,1709.0,,,,,,
53240,93427,12,2016,1710,1177605,3,1,,1710.0,,,,,,
53241,93428,10,2016,3802,1292702,3,0,,3802.0,,,,,,
53242,93428,11,2016,3804,1393144,3,0,,3804.0,,,,,,
53243,93428,12,2016,3814,1656315,3,0,,3814.0,,,,,,
53244,93430,10,2016,2130,706600,3,0,,2130.0,,,,,,
53245,93430,11,2016,2130,753075,3,0,,2130.0,,,,,,
53246,93430,12,2016,2128,890937,3,0,,2128.0,,,,,,
53247,93432,10,2016,677,371576,3,1,,677.0,,,,,,
53248,93432,11,2016,678,400957,3,1,,678.0,,,,,,
53249,93432,12,2016,681,534859,3,1,,681.0,,,,,,
53250,93433,10,2016,5377,1814760,3,1,,5377.0,,,,,,
53251,93433,11,2016,5386,1905801,3,1,,5386.0,,,,,,
53252,93433,12,2016,5375,2300994,3,1,,5375.0,,,,,,
53253,93434,10,2016,1797,570795,3,1,,1797.0,,,,,,
53254,93434,11,2016,1798,599709,3,1,,1798.0,,,,,,
53255,93434,12,2016,1802,744628,3,1,,1802.0,,,,,,
53256,93436,10,2016,4452,1911269,3,0,,4452.0,,,,,,
53257,93436,11,2016,4486,2049949,3,0,,4486.0,,,,,,
53258,93436,12,2016,4492,2611576,3,0,,4492.0,,,,,,
53259,93440,10,2016,612,309106,3,1,,612.0,,,612.0,309106.0,309106.0,
53260,93440,11,2016,615,330702,3,1,,615.0,,,615.0,330702.0,330702.0,
53261,93440,12,2016,616,416905,3,1,,616.0,,,616.0,416905.0,416905.0,
53262,93441,10,2016,453,288846,3,1,,453.0,,,,,,
53263,93441,11,2016,456,318803,3,1,,456.0,,,,,,
53264,93441,12,2016,467,401794,3,0,,467.0,,,,,,
53265,93442,10,2016,5684,1881385,3,1,,5684.0,,,,,,
53266,93442,11,2016,5683,2009914,3,1,,5683.0,,,,,,
53267,93442,12,2016,5688,2447656,3,0,,5688.0,,,,,,
53268,93444,10,2016,7396,3019045,3,1,,7396.0,,,,,,
53269,93444,11,2016,7388,3218458,3,1,,7388.0,,,,,,
53270,93444,12,2016,7394,4003383,3,0,,7394.0,,,,,,
53271,93445,10,2016,2467,885568,3,1,,2467.0,,,,,,
53272,93445,11,2016,2468,919296,3,1,,2468.0,,,,,,
53273,93445,12,2016,2471,1100867,3,1,,2471.0,,,,,,
53274,93446,10,2016,17835,7799390,3,0,,17835.0,,,,,,
53275,93446,11,2016,17835,8385682,3,0,,17835.0,,,,,,
53276,93446,12,2016,17818,10842712,3,0,,17818.0,,,,,,
53277,93449,10,2016,4621,1820816,3,1,,4621.0,,,,,,
53278,93449,11,2016,4628,1880132,3,0,,4628.0,,,,,,
53279,93449,12,2016,4633,2193779,3,0,,4633.0,,,,,,
53280,93450,10,2016,201,94853,3,1,,201.0,,,123.0,2918.0,2918.0,
53281,93450,11,2016,201,108652,3,1,,201.0,,,123.0,4035.0,4035.0,
53282,93450,12,2016,202,144675,3,1,,202.0,,,123.0,5822.0,5822.0,
53283,93451,10,2016,1420,757719,3,1,,1420.0,,,,,,
53284,93451,11,2016,1439,797787,3,1,,1439.0,,,,,,
53285,93451,12,2016,1441,1062792,3,0,,1441.0,,,,,,
53286,93452,10,2016,222,60894,3,1,,222.0,,,,,,
53287,93452,11,2016,222,68573,3,1,,222.0,,,,,,
53288,93452,12,2016,221,78681,3,1,,221.0,,,,,,
53289,93453,10,2016,1149,562665,3,1,,1149.0,,,,,,
53290,93453,11,2016,1150,631091,3,1,,1150.0,,,,,,
53291,93453,12,2016,1160,833541,3,1,,1160.0,,,,,,
53292,93454,10,2016,10863,4141955,3,0,,10863.0,,,,,,
53293,93454,11,2016,10893,4324161,3,0,,10893.0,,,,,,
53294,93454,12,2016,10943,5329548,3,0,,10943.0,,,,,,
53295,93455,10,2016,14656,6126557,3,0,,14656.0,,,,,,
53296,93455,11,2016,14658,6405428,3,0,,14658.0,,,,,,
53297,93455,12,2016,14659,7901264,3,0,,14659.0,,,,,,
53298,93458,10,2016,11883,4150822,3,1,,11883.0,,,,,,
53299,93458,11,2016,11897,4281724,3,0,,11897.0,,,,,,
53300,93458,12,2016,11904,5275003,3,0,,11904.0,,,,,,
53301,93460,10,2016,2031,1492267,3,0,,2031.0,,,,,,
53302,93460,11,2016,2031,1606645,3,0,,2031.0,,,,,,
53303,93460,12,2016,2034,2019307,3,0,,2034.0,,,,,,
53304,93461,10,2016,459,237062,3,1,,459.0,,,,,,
53305,93461,11,2016,461,264663,3,1,,461.0,,,,,,
53306,93461,12,2016,461,350307,3,1,,461.0,,,,,,
53307,93463,10,2016,3125,1630140,3,1,,3125.0,,,,,,
53308,93463,11,2016,3135,1740718,3,1,,3135.0,,,,,,
53309,93463,12,2016,3134,2185538,3,0,,3134.0,,,,,,
53310,93465,10,2016,3494,1792396,3,0,,3494.0,,,,,,
53311,93465,11,2016,3498,1959002,3,0,,3498.0,,,,,,
53312,93465,12,2016,3495,2563005,3,0,,3495.0,,,,,,
53313,93601,10,2016,878,482365,3,1,,878.0,,,,,,
53314,93601,11,2016,875,529620,3,1,,875.0,,,,,,
53315,93601,12,2016,876,672304,3,0,,876.0,,,,,,
53316,93602,10,2016,1749,895555,3,1,,1749.0,,,,,,
53317,93602,11,2016,1747,979529,3,0,,1747.0,,,,,,
53318,93602,12,2016,1749,1275841,3,0,,1749.0,,,,,,
53319,93603,10,2016,211,80861,3,1,,211.0,,,,,,
53320,93603,11,2016,211,88881,3,1,,211.0,,,,,,
53321,93603,12,2016,211,109631,3,0,,211.0,,,,,,
53322,93604,10,2016,1045,383086,3,1,,1045.0,,,,,,
53323,93604,11,2016,1043,447484,3,1,,1043.0,,,,,,
53324,93604,12,2016,1043,544834,3,1,,1043.0,,,,,,
53325,93606,10,2016,289,123941,3,1,,289.0,,,282.5,64828.5,64828.5,
53326,93606,11,2016,289,127061,3,1,,289.0,,,282.0,68021.0,68021.0,
53327,93606,12,2016,290,170028,3,1,,290.0,,,283.5,93608.5,93608.5,
53328,93608,10,2016,294,135999,3,1,,294.0,,,,,,
53329,93608,11,2016,290,141278,3,1,,290.0,,,,,,
53330,93608,12,2016,290,207356,3,1,,290.0,,,,,,
53331,93609,10,2016,1402,908823,3,1,,1402.0,,,,,,
53332,93609,11,2016,1405,942257,3,1,,1405.0,,,,,,
53333,93609,12,2016,1410,1245003,3,1,,1410.0,,,,,,
53334,93610,10,2016,5432,2902911,3,0,,5432.0,,,,,,
53335,93610,11,2016,5455,2926888,3,0,,5455.0,,,,,,
53336,93610,12,2016,5476,3822555,3,0,,5476.0,,,,,,
53337,93611,10,2016,16238,8515122,3,0,,16238.0,,,,,,
53338,93611,11,2016,16252,8286117,3,0,,16252.0,,,,,,
53339,93611,12,2016,16246,11016979,3,0,,16246.0,,,,,,
53340,93612,10,2016,14303,6388263,3,0,,14303.0,,,,,,
53341,93612,11,2016,14334,6157039,3,0,,14334.0,,,,,,
53342,93612,12,2016,14341,7772850,3,0,,14341.0,,,,,,
53343,93614,10,2016,4765,2679062,3,0,,4765.0,,,,,,
53344,93614,11,2016,4768,2920339,3,0,,4768.0,,,,,,
53345,93614,12,2016,4766,3884917,3,0,,4766.0,,,,,,
53346,93615,10,2016,1354,590608,3,1,,1354.0,,,,,,
53347,93615,11,2016,1355,594402,3,1,,1355.0,,,,,,
53348,93615,12,2016,1353,823576,3,1,,1353.0,,,,,,
53349,93616,10,2016,630,323979,3,1,,630.0,,,,,,
53350,93616,11,2016,628,346760,3,1,,628.0,,,,,,
53351,93616,12,2016,629,502985,3,1,,629.0,,,,,,
53352,93618,10,2016,8015,3789275,3,0,,8015.0,,,,,,
53353,93618,11,2016,8017,3731869,3,0,,8017.0,,,,,,
53354,93618,12,2016,8021,5053308,3,0,,8021.0,,,,,,
53355,93619,10,2016,12135,7106473,3,0,,12135.0,,,,,,
53356,93619,11,2016,12184,7226122,3,0,,12184.0,,,,,,
53357,93619,12,2016,12211,9870604,3,0,,12211.0,,,,,,
53358,93620,10,2016,2966,1529638,3,0,,2966.0,,,,,,
53359,93620,11,2016,2957,1572917,3,0,,2957.0,,,,,,
53360,93620,12,2016,2977,2109267,3,0,,2977.0,,,,,,
53361,93621,10,2016,255,120488,3,1,,255.0,,,,,,
