ZipCode,Month,Year,CustomerClass,Combined,TotalCustomers,TotalThm,AverageThm
94044,11,2015,Gas- Commercial,Y,294,"72,345",246
94044,12,2015,Gas- Commercial,Y,293,"85,633",292
94061,10,2015,Gas- Commercial,Y,0,0,
94061,11,2015,Gas- Commercial,Y,395,"138,821",351
94061,12,2015,Gas- Commercial,N,233,"95,526",410
94062,10,2015,Gas- Commercial,N,161,"29,107",181
94062,11,2015,Gas- Commercial,Y,0,0,
94062,12,2015,Gas- Commercial,N,160,"74,938",468
94063,10,2015,Gas- Commercial,N,"1,056","235,821",223
94063,11,2015,Gas- Commercial,N,"1,061","393,774",371
94063,12,2015,Gas- Commercial,N,"1,070","505,392",472
94065,10,2015,Gas- Commercial,Y,0,0,
94065,11,2015,Gas- Commercial,Y,0,0,
94065,12,2015,Gas- Commercial,Y,0,0,
94066,10,2015,Gas- Commercial,N,429,"110,370",257
94066,11,2015,Gas- Commercial,Y,0,0,
94066,12,2015,Gas- Commercial,Y,0,0,
94070,10,2015,Gas- Commercial,N,"1,021","147,042",144
94070,11,2015,Gas- Commercial,Y,"1,535","594,222",387
94070,12,2015,Gas- Commercial,N,"1,029","307,617",299
94080,10,2015,Gas- Commercial,N,"1,052","706,741",672
94080,11,2015,Gas- Commercial,Y,"1,478","1,058,272",716
94080,12,2015,Gas- Commercial,Y,"1,477","1,308,877",886
94085,10,2015,Gas- Commercial,Y,0,0,
94085,11,2015,Gas- Commercial,Y,0,0,
94085,12,2015,Gas- Commercial,Y,0,0,
94086,10,2015,Gas- Commercial,N,371,"97,943",264
94086,11,2015,Gas- Commercial,N,369,"174,511",473
94086,12,2015,Gas- Commercial,N,367,"217,123",592
94087,10,2015,Gas- Commercial,Y,0,0,
94087,11,2015,Gas- Commercial,Y,0,0,
94087,12,2015,Gas- Commercial,Y,0,0,
94089,10,2015,Gas- Commercial,Y,0,0,
94089,11,2015,Gas- Commercial,Y,0,0,
94089,12,2015,Gas- Commercial,Y,0,0,
94102,10,2015,Gas- Commercial,N,428,"222,705",520
94102,11,2015,Gas- Commercial,N,432,"266,132",616
94102,12,2015,Gas- Commercial,N,433,"327,179",756
94103,10,2015,Gas- Commercial,N,"1,090","230,015",211
94103,11,2015,Gas- Commercial,N,"1,092","328,241",301
94103,12,2015,Gas- Commercial,N,"1,090","458,580",421
94104,10,2015,Gas- Commercial,N,58,"30,516",526
94104,11,2015,Gas- Commercial,N,58,"43,481",750
94104,12,2015,Gas- Commercial,Y,0,0,
94105,10,2015,Gas- Commercial,N,166,"115,518",696
94105,11,2015,Gas- Commercial,N,166,"195,757","1,179"
94105,12,2015,Gas- Commercial,N,164,"277,482","1,692"
94107,10,2015,Gas- Commercial,Y,780,"253,611",325
94107,11,2015,Gas- Commercial,Y,786,"349,899",445
94107,12,2015,Gas- Commercial,Y,791,"475,452",601
94108,10,2015,Gas- Commercial,Y,0,0,
94108,11,2015,Gas- Commercial,Y,0,0,
94108,12,2015,Gas- Commercial,Y,482,"227,286",472
94109,10,2015,Gas- Commercial,Y,"1,873","769,140",411
94109,11,2015,Gas- Commercial,N,636,"289,241",455
94109,12,2015,Gas- Commercial,N,638,"351,953",552
94110,10,2015,Gas- Commercial,N,995,"194,569",196
94110,11,2015,Gas- Commercial,N,998,"236,918",237
94110,12,2015,Gas- Commercial,N,997,"293,342",294
94111,10,2015,Gas- Commercial,Y,0,0,
94111,11,2015,Gas- Commercial,Y,0,0,
94111,12,2015,Gas- Commercial,Y,0,0,
94112,10,2015,Gas- Commercial,N,429,"73,021",170
94112,11,2015,Gas- Commercial,N,431,"111,139",258
94112,12,2015,Gas- Commercial,Y,658,"205,606",312
94114,10,2015,Gas- Commercial,Y,513,"86,621",169
94114,11,2015,Gas- Commercial,Y,514,"111,219",216
94114,12,2015,Gas- Commercial,Y,515,"132,478",257
94115,10,2015,Gas- Commercial,N,453,"108,157",239
94115,11,2015,Gas- Commercial,N,450,"146,026",325
94115,12,2015,Gas- Commercial,N,453,"187,485",414
94116,10,2015,Gas- Commercial,N,262,"45,858",175
94116,11,2015,Gas- Commercial,N,262,"55,334",211
94116,12,2015,Gas- Commercial,Y,410,"150,224",366
94117,10,2015,Gas- Commercial,N,359,"73,416",205
94117,11,2015,Gas- Commercial,N,360,"94,300",262
94117,12,2015,Gas- Commercial,N,361,"115,459",320
94118,10,2015,Gas- Commercial,Y,610,"128,912",211
94118,11,2015,Gas- Commercial,Y,608,"189,400",312
94118,12,2015,Gas- Commercial,Y,611,"244,394",400
94121,10,2015,Gas- Commercial,N,306,"67,984",222
94121,11,2015,Gas- Commercial,N,307,"85,904",280
94121,12,2015,Gas- Commercial,N,306,"98,552",322
94122,10,2015,Gas- Commercial,N,504,"100,453",199
94122,11,2015,Gas- Commercial,N,510,"116,580",229
94122,12,2015,Gas- Commercial,N,508,"133,996",264
94123,10,2015,Gas- Commercial,N,475,"97,205",205
94123,11,2015,Gas- Commercial,N,478,"117,616",246
94123,12,2015,Gas- Commercial,N,479,"140,222",293
94124,10,2015,Gas- Commercial,N,653,"75,719",116
94124,11,2015,Gas- Commercial,N,652,"120,759",185
94124,12,2015,Gas- Commercial,N,652,"166,807",256
94127,10,2015,Gas- Commercial,N,226,"31,191",138
94127,11,2015,Gas- Commercial,N,227,"44,488",196
94127,12,2015,Gas- Commercial,Y,0,0,
94128,10,2015,Gas- Commercial,Y,0,0,
94128,11,2015,Gas- Commercial,Y,0,0,
94128,12,2015,Gas- Commercial,Y,0,0,
94129,10,2015,Gas- Commercial,Y,0,0,
94129,11,2015,Gas- Commercial,Y,0,0,
94129,12,2015,Gas- Commercial,Y,0,0,
94131,10,2015,Gas- Commercial,Y,0,0,
94131,11,2015,Gas- Commercial,Y,0,0,
94131,12,2015,Gas- Commercial,Y,0,0,
94132,10,2015,Gas- Commercial,N,147,"44,026",299
94132,11,2015,Gas- Commercial,N,148,"65,602",443
94132,12,2015,Gas- Commercial,Y,0,0,
94133,10,2015,Gas- Commercial,Y,0,0,
94133,11,2015,Gas- Commercial,Y,"1,236","690,433",559
94133,12,2015,Gas- Commercial,Y,814,"703,957",865
94134,10,2015,Gas- Commercial,N,160,"32,920",206
94134,11,2015,Gas- Commercial,N,159,"45,364",285
94134,12,2015,Gas- Commercial,N,161,"64,883",403
94158,10,2015,Gas- Commercial,Y,0,0,
94158,11,2015,Gas- Commercial,Y,0,0,
94158,12,2015,Gas- Commercial,Y,0,0,
94303,10,2015,Gas- Commercial,Y,0,0,
94303,11,2015,Gas- Commercial,Y,0,0,
94303,12,2015,Gas- Commercial,Y,0,0,
94304,10,2015,Gas- Commercial,Y,0,0,
94304,11,2015,Gas- Commercial,Y,0,0,
94304,12,2015,Gas- Commercial,Y,0,0,
94305,10,2015,Gas- Commercial,Y,0,0,
94305,11,2015,Gas- Commercial,Y,0,0,
94305,12,2015,Gas- Commercial,Y,0,0,
94306,10,2015,Gas- Commercial,Y,0,0,
94306,11,2015,Gas- Commercial,Y,0,0,
94306,12,2015,Gas- Commercial,Y,0,0,
94401,10,2015,Gas- Commercial,N,642,"145,293",226
94401,11,2015,Gas- Commercial,N,644,"199,798",310
94401,12,2015,Gas- Commercial,N,646,"249,187",386
94402,10,2015,Gas- Commercial,Y,0,0,
94402,11,2015,Gas- Commercial,Y,0,0,
94402,12,2015,Gas- Commercial,Y,0,0,
94403,10,2015,Gas- Commercial,Y,"1,054","520,457",494
94403,11,2015,Gas- Commercial,Y,989,"622,735",630
94403,12,2015,Gas- Commercial,Y,"1,053","991,847",942
94404,10,2015,Gas- Commercial,Y,0,0,
94404,11,2015,Gas- Commercial,Y,0,0,
94404,12,2015,Gas- Commercial,Y,0,0,
94501,10,2015,Gas- Commercial,N,687,"119,676",174
94501,11,2015,Gas- Commercial,N,696,"199,091",286
94501,12,2015,Gas- Commercial,N,699,"252,302",361
94502,10,2015,Gas- Commercial,Y,0,0,
94502,11,2015,Gas- Commercial,Y,0,0,
94502,12,2015,Gas- Commercial,Y,0,0,
94503,10,2015,Gas- Commercial,Y,0,0,
94503,11,2015,Gas- Commercial,Y,0,0,
94503,12,2015,Gas- Commercial,Y,0,0,
94505,10,2015,Gas- Commercial,Y,0,0,
94505,11,2015,Gas- Commercial,Y,0,0,
94505,12,2015,Gas- Commercial,Y,0,0,
94506,10,2015,Gas- Commercial,Y,152,"52,146",343
94506,11,2015,Gas- Commercial,Y,152,"82,280",541
94506,12,2015,Gas- Commercial,Y,152,"102,297",673
94507,10,2015,Gas- Commercial,Y,0,0,
94507,11,2015,Gas- Commercial,Y,0,0,
94507,12,2015,Gas- Commercial,Y,0,0,
94508,10,2015,Gas- Commercial,Y,0,0,
94508,11,2015,Gas- Commercial,Y,0,0,
94508,12,2015,Gas- Commercial,Y,0,0,
94509,10,2015,Gas- Commercial,Y,"1,287","148,204",115
94509,11,2015,Gas- Commercial,Y,884,"151,961",172
94509,12,2015,Gas- Commercial,N,700,"160,383",229
94510,10,2015,Gas- Commercial,N,514,"37,031",72
94510,11,2015,Gas- Commercial,N,520,"79,271",152
94510,12,2015,Gas- Commercial,N,521,"129,162",248
94513,10,2015,Gas- Commercial,Y,872,"97,483",112
94513,11,2015,Gas- Commercial,Y,886,"147,617",167
94513,12,2015,Gas- Commercial,N,719,"171,354",238
94514,10,2015,Gas- Commercial,Y,68,"10,043",148
94514,11,2015,Gas- Commercial,Y,0,0,
94514,12,2015,Gas- Commercial,Y,0,0,
94515,10,2015,Gas- Commercial,Y,0,0,
94515,11,2015,Gas- Commercial,Y,175,"54,147",309
94515,12,2015,Gas- Commercial,Y,180,"67,606",376
94517,10,2015,Gas- Commercial,Y,0,0,
94517,11,2015,Gas- Commercial,Y,0,0,
94517,12,2015,Gas- Commercial,Y,0,0,
94518,10,2015,Gas- Commercial,Y,664,"96,912",146
94518,11,2015,Gas- Commercial,Y,665,"195,994",295
94518,12,2015,Gas- Commercial,Y,442,"130,486",295
94519,10,2015,Gas- Commercial,Y,0,0,
94519,11,2015,Gas- Commercial,Y,0,0,
94519,12,2015,Gas- Commercial,Y,0,0,
94520,10,2015,Gas- Commercial,N,993,"156,847",158
94520,11,2015,Gas- Commercial,N,991,"310,856",314
94520,12,2015,Gas- Commercial,N,993,"423,080",426
94521,10,2015,Gas- Commercial,N,266,"40,126",151
94521,11,2015,Gas- Commercial,N,265,"57,760",218
94521,12,2015,Gas- Commercial,N,267,"76,617",287
94523,10,2015,Gas- Commercial,Y,0,0,
94523,11,2015,Gas- Commercial,Y,0,0,
