ZipCode,Month,Year,CustomerClass,Combined,TotalCustomers,TotalkWh,AveragekWh
93636,1,2013,Elec- Agricultural,Y,0,0,
93636,2,2013,Elec- Agricultural,Y,0,0,
93636,3,2013,Elec- Agricultural,Y,0,0,
93637,1,2013,Elec- Agricultural,Y,904,"6,006,514","6,644"
93637,2,2013,Elec- Agricultural,Y,690,"3,461,740","5,017"
93637,3,2013,Elec- Agricultural,Y,432,"3,409,003","7,891"
93638,1,2013,Elec- Agricultural,Y,0,0,
93638,2,2013,Elec- Agricultural,Y,0,0,
93638,3,2013,Elec- Agricultural,Y,0,0,
93640,1,2013,Elec- Agricultural,Y,0,0,
93640,2,2013,Elec- Agricultural,Y,0,0,
93640,3,2013,Elec- Agricultural,Y,0,0,
93641,1,2013,Elec- Agricultural,Y,0,0,
93641,2,2013,Elec- Agricultural,Y,0,0,
93641,3,2013,Elec- Agricultural,Y,0,0,
93643,1,2013,Elec- Agricultural,Y,0,0,
93643,2,2013,Elec- Agricultural,Y,0,0,
93643,3,2013,Elec- Agricultural,Y,0,0,
93644,1,2013,Elec- Agricultural,Y,0,0,
93644,2,2013,Elec- Agricultural,Y,0,0,
93644,3,2013,Elec- Agricultural,Y,0,0,
93645,1,2013,Elec- Agricultural,Y,0,0,
93645,2,2013,Elec- Agricultural,Y,0,0,
93645,3,2013,Elec- Agricultural,Y,0,0,
93646,1,2013,Elec- Agricultural,Y,0,0,
93646,2,2013,Elec- Agricultural,Y,0,0,
93646,3,2013,Elec- Agricultural,Y,0,0,
93647,1,2013,Elec- Agricultural,Y,353,"706,815","2,002"
93647,2,2013,Elec- Agricultural,Y,0,0,
93647,3,2013,Elec- Agricultural,Y,0,0,
93648,1,2013,Elec- Agricultural,Y,0,0,
93648,2,2013,Elec- Agricultural,Y,0,0,
93648,3,2013,Elec- Agricultural,Y,0,0,
93650,1,2013,Elec- Agricultural,Y,0,0,
93650,2,2013,Elec- Agricultural,Y,0,0,
93650,3,2013,Elec- Agricultural,Y,0,0,
93651,1,2013,Elec- Agricultural,Y,0,0,
93651,2,2013,Elec- Agricultural,Y,0,0,
93651,3,2013,Elec- Agricultural,Y,0,0,
93652,1,2013,Elec- Agricultural,Y,0,0,
93652,2,2013,Elec- Agricultural,Y,0,0,
93652,3,2013,Elec- Agricultural,Y,0,0,
93653,1,2013,Elec- Agricultural,Y,0,0,
93653,2,2013,Elec- Agricultural,Y,0,0,
93653,3,2013,Elec- Agricultural,Y,0,0,
93654,1,2013,Elec- Agricultural,Y,0,0,
93654,2,2013,Elec- Agricultural,Y,0,0,
93654,3,2013,Elec- Agricultural,Y,0,0,
93656,1,2013,Elec- Agricultural,Y,0,0,
93656,2,2013,Elec- Agricultural,Y,0,0,
93656,3,2013,Elec- Agricultural,Y,0,0,
93657,1,2013,Elec- Agricultural,Y,"1,409","5,022,793","3,565"
93657,2,2013,Elec- Agricultural,Y,"1,174","2,380,674","2,028"
93657,3,2013,Elec- Agricultural,Y,"1,161","3,521,037","3,033"
93660,1,2013,Elec- Agricultural,Y,0,0,
93660,2,2013,Elec- Agricultural,Y,0,0,
93660,3,2013,Elec- Agricultural,Y,0,0,
93662,1,2013,Elec- Agricultural,Y,0,0,
93662,2,2013,Elec- Agricultural,Y,0,0,
93662,3,2013,Elec- Agricultural,Y,0,0,
93667,1,2013,Elec- Agricultural,Y,0,0,
93667,2,2013,Elec- Agricultural,Y,0,0,
93667,3,2013,Elec- Agricultural,Y,0,0,
93668,1,2013,Elec- Agricultural,Y,0,0,
93668,2,2013,Elec- Agricultural,Y,0,0,
93668,3,2013,Elec- Agricultural,Y,0,0,
93675,1,2013,Elec- Agricultural,Y,0,0,
93675,2,2013,Elec- Agricultural,Y,0,0,
93675,3,2013,Elec- Agricultural,Y,0,0,
93701,1,2013,Elec- Agricultural,Y,0,0,
93701,2,2013,Elec- Agricultural,Y,0,0,
93701,3,2013,Elec- Agricultural,Y,0,0,
93702,1,2013,Elec- Agricultural,Y,0,0,
93702,2,2013,Elec- Agricultural,Y,0,0,
93702,3,2013,Elec- Agricultural,Y,0,0,
93703,1,2013,Elec- Agricultural,Y,0,0,
93703,2,2013,Elec- Agricultural,Y,0,0,
93703,3,2013,Elec- Agricultural,Y,0,0,
93704,1,2013,Elec- Agricultural,Y,0,0,
93704,2,2013,Elec- Agricultural,Y,0,0,
93704,3,2013,Elec- Agricultural,Y,0,0,
93705,1,2013,Elec- Agricultural,Y,0,0,
93705,2,2013,Elec- Agricultural,Y,0,0,
93705,3,2013,Elec- Agricultural,Y,0,0,
93706,1,2013,Elec- Agricultural,Y,"2,287","16,985,436","7,427"
93706,2,2013,Elec- Agricultural,Y,"2,316","10,124,047","4,371"
93706,3,2013,Elec- Agricultural,Y,0,0,
93710,1,2013,Elec- Agricultural,Y,0,0,
93710,2,2013,Elec- Agricultural,Y,0,0,
93710,3,2013,Elec- Agricultural,Y,0,0,
93711,1,2013,Elec- Agricultural,Y,0,0,
93711,2,2013,Elec- Agricultural,Y,0,0,
93711,3,2013,Elec- Agricultural,Y,0,0,
93720,1,2013,Elec- Agricultural,Y,0,0,
93720,2,2013,Elec- Agricultural,Y,0,0,
93720,3,2013,Elec- Agricultural,Y,0,0,
93721,1,2013,Elec- Agricultural,Y,0,0,
93721,2,2013,Elec- Agricultural,Y,0,0,
93721,3,2013,Elec- Agricultural,Y,0,0,
93722,1,2013,Elec- Agricultural,Y,0,0,
93722,2,2013,Elec- Agricultural,Y,0,0,
93722,3,2013,Elec- Agricultural,Y,0,0,
93723,1,2013,Elec- Agricultural,Y,0,0,
93723,2,2013,Elec- Agricultural,Y,0,0,
93723,3,2013,Elec- Agricultural,N,68,"59,157",870
93725,1,2013,Elec- Agricultural,Y,0,0,
93725,2,2013,Elec- Agricultural,Y,0,0,
93725,3,2013,Elec- Agricultural,Y,"2,847","13,089,633","4,598"
93726,1,2013,Elec- Agricultural,Y,0,0,
93726,2,2013,Elec- Agricultural,Y,0,0,
93726,3,2013,Elec- Agricultural,Y,0,0,
93727,1,2013,Elec- Agricultural,Y,0,0,
93727,2,2013,Elec- Agricultural,Y,0,0,
93727,3,2013,Elec- Agricultural,Y,0,0,
93728,1,2013,Elec- Agricultural,Y,0,0,
93728,2,2013,Elec- Agricultural,Y,0,0,
93728,3,2013,Elec- Agricultural,Y,0,0,
93730,1,2013,Elec- Agricultural,Y,0,0,
93730,2,2013,Elec- Agricultural,Y,0,0,
93730,3,2013,Elec- Agricultural,Y,0,0,
93737,1,2013,Elec- Agricultural,Y,0,0,
93737,2,2013,Elec- Agricultural,Y,0,0,
93737,3,2013,Elec- Agricultural,Y,0,0,
93740,1,2013,Elec- Agricultural,Y,0,0,
93740,2,2013,Elec- Agricultural,Y,0,0,
93740,3,2013,Elec- Agricultural,Y,0,0,
93741,1,2013,Elec- Agricultural,Y,0,0,
93741,2,2013,Elec- Agricultural,Y,0,0,
93741,3,2013,Elec- Agricultural,Y,0,0,
